anchor_components,boundary_f1,boundary_iou,bridge_risk,component_delta,component_error,dice,false_bridge,fn_pixels,fp_pixels,gt_components,image,iou,missing_anchor,precision,recall,risk_pixels,sep_fp_pixels,sep_fp_rate,sep_pixels,split
27,0.45065585499642263,0.2908687888676806,0,0,0,0.9288929089066399,0,2710,3815,27,11917.png,0.8672269249552336,0,0.9178403755868545,0.9402148734805533,6411,3765,0.16390944710491945,22970,train
25,0.5249078968444658,0.35584754044956024,0,0,0,0.9127872716558633,0,1613,1643,25,12074.png,0.8395663956639566,0,0.9120543838989401,0.9135213381942955,3192,1642,0.11415461624026696,14384,train
27,0.4621564482029598,0.30052240857849877,0,0,0,0.9239545689210119,0,3962,1930,27,12220.png,0.8586575828815429,0,0.9488389354257237,0.9003420867290471,5507,1924,0.09048156508653123,21264,train
26,0.39937119593695836,0.24950893981364897,0,0,0,0.935545297600083,0,4901,3798,26,12257.png,0.8788962982556278,0,0.9432541461228149,0.927961430482266,8381,3729,0.13938102713612918,26754,train
26,0.44714259631184955,0.2879482657260435,1,-1,1,0.9341891057427818,1,3778,3256,27,12277.png,0.8765054952772218,0,0.9387739751786386,0.9296488026516704,6709,3228,0.13588718164596927,23755,train
25,0.4737887963663891,0.31043462086924173,1,-1,1,0.9339678027376943,1,2351,4060,26,12278.png,0.8761159420289855,0,0.9178121014595437,0.9507024533445166,6292,3992,0.17433075680160706,22899,train
25,0.4654839953721558,0.3033425483789897,1,-1,1,0.9361968643930823,1,3795,2521,26,12316.png,0.8800470999354275,0,0.9484025461020488,0.9243013583866914,6080,2466,0.11006963042313872,22404,train
29,0.40818289111334527,0.2564257469244288,0,1,1,0.9196499602227526,0,4695,3890,28,12329.png,0.8512518409425626,0,0.9266314598264805,0.9127728750580585,7794,3636,0.1467963987242117,24769,train
23,0.44280442804428044,0.2843601895734597,1,-2,2,0.8998289201542272,1,1949,1974,25,12434.png,0.8178990855498306,0,0.8992548739410023,0.9004036997291635,3844,1961,0.13682668155177224,14332,train
25,0.4542049710589036,0.2938325991189427,0,0,0,0.9374854752498257,0,4465,3336,25,12445.png,0.8823272090988626,0,0.9460447362887965,0.9290797039296038,7254,3290,0.13247433058184013,24835,train
34,0.3994868975627634,0.24959926723150905,0,10,10,0.9312027925731997,0,4962,6469,24,12446.png,0.8712623742862613,0,0.9228328422659875,0.9397259608376658,9822,5501,0.1970625111946982,27915,train
20,0.39281897841419106,0.2444148936170213,1,-3,3,0.9304762397704204,1,4517,7572,23,12449.png,0.869991181468178,0,0.914410697532469,0.9471163977802234,10788,6950,0.2361856861279141,29426,train
26,0.47123132745864943,0.308242401824795,0,0,0,0.9324408746095493,0,4766,2047,26,12481.png,0.8734325363651563,0,0.9582781321973789,0.9079602950832335,6292,2030,0.089058524173028,22794,train
32,0.543677572485689,0.3733222548894286,0,5,5,0.9433616325879868,0,2972,2712,27,12482.png,0.8927951716333459,0,0.9458120204603581,0.9409239087222708,5337,2681,0.11693636323984821,22927,train
27,0.516143624540571,0.34783934151360413,0,1,1,0.9284477784189267,0,2731,2229,26,12486.png,0.8664512654819602,0,0.9352204365137028,0.9217725072326773,4720,2202,0.11372204720342922,19363,train
24,0.48983779943959904,0.32436105158626455,1,-2,2,0.9447311292216805,1,3251,4514,26,12522.png,0.8952515850532847,0,0.9363139999153487,0.9533009652953344,7551,4494,0.1660569781620663,27063,train
26,0.3849111307197781,0.2383219512195122,0,2,2,0.9422086903069653,0,6193,5841,24,12566.png,0.8907321148066428,0,0.9438041177602463,0.9406186476431557,11311,5656,0.17478368355995055,32360,train
28,0.39529662468130444,0.2463362580033199,0,3,3,0.9301067248884609,0,5230,5078,25,12584.png,0.8693453324038278,0,0.9310663137175049,0.9291491119931723,9642,4991,0.18583609487284508,26857,train
26,0.400027794184067,0.2500217145835143,0,2,2,0.936258387054335,0,4133,7495,24,12585.png,0.8801558345185827,0,0.9193157719096164,0.953837218393629,10970,7087,0.23795453782359063,29783,train
