accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
33,33,-0.00010276487251808317,-0.00011745249236838407,-7.162074003581329e-05,-0.0007264746648875868,-0.0001326700100820477,-0.00042777895838417494,0.30303030303030304,21,0.6363636363636364,0.45,10,0.2
34,34,-0.00011171735745904984,-0.00012233188785239172,-9.545242141960423e-05,-0.0007051077629791284,-0.0001731514163843719,-0.00046232161220923184,0.29411764705882354,22,0.6470588235294118,0.5,10,0.2
39,39,-0.0002253035717264191,-0.0002072935278099764,-0.00012657342984671966,-0.0006760926178797861,-0.0002168679943934645,-0.0004851257639226524,0.2564102564102564,26,0.6666666666666666,0.55,10,0.2
44,44,-0.00010163146635314462,-0.00011240795783141296,-0.00011509227127955535,-0.0006867640093533259,-0.00019750948284579214,-0.00046308538625227204,0.2727272727272727,28,0.6363636363636364,0.6,12,0.2
49,49,-0.00018311025081452838,-0.00016877828659221718,-0.00011545699955158114,-0.0006786055715241638,-0.00019596612122665323,-0.00046588072294454565,0.30612244897959184,30,0.6122448979591837,0.65,15,0.2
56,56,-0.00016812260974878094,-0.00015685688060248885,-0.00011697367333120466,-0.0007214954283991171,-0.0001978333660961112,-0.00047039082996698907,0.30357142857142855,35,0.625,0.7,17,0.2
58,58,-0.00010708051259797443,-0.00010514938072814253,-0.00010718883293186468,-0.0007426838287966834,-0.00018133617966225283,-0.0004633474832688952,0.3275862068965517,35,0.603448275862069,0.75,19,0.2
63,63,-0.0001545977848981647,-0.00014044638629906017,-0.00010979051069222246,-0.0006974266557025757,-0.00018811862139986885,-0.0004645944670719462,0.2857142857142857,41,0.6507936507936508,0.8,18,0.2
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.25
3,3,0.000132858638743479,8.136152890661497e-05,0.0002950853365698188,-0.0005846293176407872,0.00044929497040691047,-5.7523332901913506e-05,0.3333333333333333,2,0.6666666666666666,0.15,1,0.25
9,9,4.152317515355842e-05,-5.799038361848425e-06,0.0001270093096732181,-0.0006560746466941561,0.00019853853014696455,-0.00015768053354424537,0.3333333333333333,5,0.5555555555555556,0.2,3,0.25
12,12,-6.0977638648781106e-05,-7.252752432839599e-05,4.6742183131609494e-05,-0.0005980728980358631,6.467504029225579e-05,-0.0002531955189637077,0.3333333333333333,7,0.5833333333333334,0.25,4,0.25
15,15,-0.0003667539960718706,-0.0002998177982325101,-8.179096920894283e-06,-0.0005526661160820979,-2.0929910517430982e-05,-0.0003188676117687065,0.3333333333333333,9,0.6,0.3,5,0.25
21,21,-0.0003305512258666445,-0.0002734846987359326,-6.26845113913268e-05,-0.0005046250213423554,-0.00011450680648044955,-0.0003699768974798147,0.3333333333333333,13,0.6190476190476191,0.35,7,0.25
26,26,-0.00040658332004934485,-0.00033056214855617703,-9.503332067087952e-05,-0.0004498348530087594,-0.00016850383876367751,-0.0003978723667400699,0.3076923076923077,17,0.6538461538461539,0.4,8,0.25
32,32,-0.0002189337151855932,-0.00021198004521330712,-9.87566496917329e-05,-0.0006553587667242758,-0.0001754269603878745,-0.00041854579721747887,0.28125,21,0.65625,0.45,9,0.25
33,33,-0.0002246372195893919,-0.00021414282986819612,-0.00012248820294606539,-0.0006354994101568735,-0.00021583941081130466,-0.00045441499089077074,0.2727272727272727,22,0.6666666666666666,0.5,9,0.25
38,38,-0.0003263546681624364,-0.0002892599153489009,-0.00015087084560462319,-0.0006148797023999505,-0.0002550895837118296,-0.00047885959677013146,0.23684210526315788,26,0.6842105263157895,0.55,9,0.25
43,43,-0.00018805633982280466,-0.00018263672891282148,-0.0001362974024477686,-0.0006329170466379722,-0.00023083650337021543,-0.00045703527626468653,0.2558139534883721,28,0.6511627906976745,0.6,11,0.25
47,47,-0.0002008683556957613,-0.00017777775045841864,-0.0001247066090286896,-0.0006436061616717125,-0.00020866949242737723,-0.0004474665878377316,0.2978723404255319,29,0.6170212765957447,0.65,14,0.25
