rows,imgs,safe,risk,dice,iou,recall,biou,bf1,gap,fg,gtgap,min_comp_area,min_distp,max_rank,min_contacts,min_channel,max_mean_dist,max_area,passes
11,11,4,7,-1.569657645580398e-05,-2.8789928894198612e-05,-0.00011024448063041169,4.655333073732321e-05,5.524719164926555e-05,-0.00017241580677643636,0.4958677685950414,0.4132231404958677,12000,10,32,2,0.3,2.0,48,False
6,6,3,3,1.2498292138441848e-05,1.8384802406943193e-05,-8.372169981602145e-05,0.0002108449772746833,0.0002621705497676,-0.00027680754612216665,0.36147186147186144,0.6385281385281385,12000,10,32,3,0.1,1.55,16,False
9,9,3,6,-1.621015495388268e-05,-3.003807997951566e-05,-0.00012111504648514762,8.769578825362838e-05,0.00010825607873621347,-0.00018453836408144445,0.4632034632034632,0.42568542568542567,12000,10,32,3,0.1,1.55,24,False
10,10,3,7,-2.3771366284071413e-05,-4.294621497792408e-05,-0.00013425774533233284,2.236040475699554e-05,2.2809054504822098e-05,-0.00019169647015618998,0.48996003996003995,0.41003996003995996,12000,10,32,3,0.1,1.55,32,False
11,11,3,8,-4.411727463603766e-05,-7.982999559427647e-05,-0.0001644916825783117,-0.00015411599430065862,-0.00018569207340536165,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.1,1.55,48,False
7,7,3,4,-4.868247159206988e-06,-1.1952791873705834e-05,-0.0001015668279129898,0.00015585148833835712,0.00019447187343208568,-0.00023726361096185715,0.4526901669758812,0.5473098330241187,12000,10,32,3,0.1,1.75,16,False
10,10,3,7,-2.1396476523084406e-05,-3.963857101427408e-05,-0.00012163191859290285,1.8620986105555292e-07,5.13800641324209e-06,-0.0001660845276733,0.5168831168831168,0.3831168831168831,12000,10,32,3,0.1,1.75,24,False
11,11,3,8,-2.7798821226055834e-05,-5.0500467282394623e-05,-0.00013353283826236624,-5.125417710019496e-05,-6.316673631320717e-05,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.1,1.75,32,False
11,11,3,8,-2.7798821226055834e-05,-5.0500467282394623e-05,-0.00013353283826236624,-5.125417710019496e-05,-6.316673631320717e-05,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.1,1.75,48,False
8,8,3,5,-1.6650160554772654e-05,-3.193003171949261e-05,-0.00011213142501200358,0.00010029302567332502,0.00012258090739992496,-0.000207605659591625,0.5211038961038961,0.4788961038961039,12000,10,32,3,0.1,2.0,16,False
11,11,3,8,-2.4999947220234214e-05,-4.537550955706735e-05,-0.00012096205712005715,5.05108682584505e-05,6.063702007811102e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.1,2.0,24,False
11,11,3,8,-2.4999947220234214e-05,-4.537550955706735e-05,-0.00012096205712005715,5.05108682584505e-05,6.063702007811102e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.1,2.0,32,False
11,11,3,8,-2.4999947220234214e-05,-4.537550955706735e-05,-0.00012096205712005715,5.05108682584505e-05,6.063702007811102e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.1,2.0,48,False
6,6,3,3,1.2498292138441848e-05,1.8384802406943193e-05,-8.372169981602145e-05,0.0002108449772746833,0.0002621705497676,-0.00027680754612216665,0.36147186147186144,0.6385281385281385,12000,10,32,3,0.2,1.55,16,False
9,9,3,6,-1.621015495388268e-05,-3.003807997951566e-05,-0.00012111504648514762,8.769578825362838e-05,0.00010825607873621347,-0.00018453836408144445,0.4632034632034632,0.42568542568542567,12000,10,32,3,0.2,1.55,24,False
10,10,3,7,-2.3771366284071413e-05,-4.294621497792408e-05,-0.00013425774533233284,2.236040475699554e-05,2.2809054504822098e-05,-0.00019169647015618998,0.48996003996003995,0.41003996003995996,12000,10,32,3,0.2,1.55,32,False
11,11,3,8,-4.411727463603766e-05,-7.982999559427647e-05,-0.0001644916825783117,-0.00015411599430065862,-0.00018569207340536165,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.2,1.55,48,False
7,7,3,4,-4.868247159206988e-06,-1.1952791873705834e-05,-0.0001015668279129898,0.00015585148833835712,0.00019447187343208568,-0.00023726361096185715,0.4526901669758812,0.5473098330241187,12000,10,32,3,0.2,1.75,16,False
10,10,3,7,-2.1396476523084406e-05,-3.963857101427408e-05,-0.00012163191859290285,1.8620986105555292e-07,5.13800641324209e-06,-0.0001660845276733,0.5168831168831168,0.3831168831168831,12000,10,32,3,0.2,1.75,24,False
11,11,3,8,-2.7798821226055834e-05,-5.0500467282394623e-05,-0.00013353283826236624,-5.125417710019496e-05,-6.316673631320717e-05,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.2,1.75,32,False
11,11,3,8,-2.7798821226055834e-05,-5.0500467282394623e-05,-0.00013353283826236624,-5.125417710019496e-05,-6.316673631320717e-05,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.2,1.75,48,False
8,8,3,5,-1.6650160554772654e-05,-3.193003171949261e-05,-0.00011213142501200358,0.00010029302567332502,0.00012258090739992496,-0.000207605659591625,0.5211038961038961,0.4788961038961039,12000,10,32,3,0.2,2.0,16,False
11,11,3,8,-2.4999947220234214e-05,-4.537550955706735e-05,-0.00012096205712005715,5.05108682584505e-05,6.063702007811102e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.2,2.0,24,False
11,11,3,8,-2.4999947220234214e-05,-4.537550955706735e-05,-0.00012096205712005715,5.05108682584505e-05,6.063702007811102e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.2,2.0,32,False
11,11,3,8,-2.4999947220234214e-05,-4.537550955706735e-05,-0.00012096205712005715,5.05108682584505e-05,6.063702007811102e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.2,2.0,48,False
5,5,3,2,4.164654423249022e-05,6.927124019089183e-05,-4.935191151472574e-05,0.00031672685847472,0.00039129307942679996,-0.0003321690553466,0.23376623376623376,0.7662337662337662,12000,10,32,3,0.3,1.55,16,False
9,9,3,6,-1.8061012835204906e-05,-3.331651590331565e-05,-0.00012466463872573652,1.5576276311306156e-05,2.138376546349124e-05,-0.00018453836408144445,0.4632034632034632,0.42568542568542567,12000,10,32,3,0.3,1.55,24,False
10,10,3,7,-2.5437138377261415e-05,-4.5896807309344086e-05,-0.00013745237834886286,-4.254715599109446e-05,-5.537602744062791e-05,-0.00019169647015618998,0.48996003996003995,0.41003996003995996,12000,10,32,3,0.3,1.55,32,False
11,11,3,8,-4.563161290257402e-05,-8.251235225920371e-05,-0.0001673958944115208,-0.00021312286770801316,-0.0002567694206284981,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.3,1.55,48,False
6,6,3,3,1.6527539702891847e-05,2.539630723280986e-05,-7.589952567807144e-05,0.00023492080784899997,0.0002907908687588333,-0.00027680754612216665,0.36147186147186144,0.6385281385281385,12000,10,32,3,0.3,1.75,16,False
10,10,3,7,-2.3062248616274405e-05,-4.258916334569408e-05,-0.00012482655160943285,-6.472135088703445e-05,-7.30470755322079e-05,-0.0001660845276733,0.5168831168831168,0.3831168831168831,12000,10,32,3,0.3,1.75,24,False
11,11,3,8,-2.9313159492592197e-05,-5.318282394732189e-05,-0.00013643705009557533,-0.00011026105050754953,-0.00013424408353634356,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.3,1.75,32,False
11,11,3,8,-2.9313159492592197e-05,-5.318282394732189e-05,-0.00013643705009557533,-0.00011026105050754953,-0.00013424408353634356,-0.0001742695183238091,0.5363273090545818,0.37276360003632725,12000,10,32,3,0.3,1.75,48,False
7,7,3,4,5.954841945537139e-09,-2.7704096061629743e-06,-9.164010839621838e-05,0.00016012980487315715,0.00019486990824682854,-0.00023726361096185715,0.45269016697588127,0.5473098330241187,12000,10,32,3,0.3,2.0,16,False
11,11,3,8,-2.651428548677058e-05,-4.805786622199463e-05,-0.00012386626895326624,-8.49600514890405e-06,-1.0440327145025357e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.3,2.0,24,False
11,11,3,8,-2.651428548677058e-05,-4.805786622199463e-05,-0.00012386626895326624,-8.49600514890405e-06,-1.0440327145025357e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.3,2.0,32,False
11,11,3,8,-2.651428548677058e-05,-4.805786622199463e-05,-0.00012386626895326624,-8.49600514890405e-06,-1.0440327145025357e-05,-0.00015098593424845455,0.5608028335301062,0.3482880755608028,12000,10,32,3,0.3,2.0,48,False
6,6,1,5,-6.632368222457559e-05,-0.00011180135014311403,-0.00020109105071700476,0.00012997623047589698,0.00015025674045140273,-0.00022403577266851666,0.670995670995671,0.32900432900432897,12000,10,32,4,0.1,1.55,24,False
8,8,1,7,-3.367837043435297e-05,-6.027202438502302e-05,-0.0001823860424073786,1.5580540558375334e-05,5.2223852199520185e-06,-0.0002489016924584125,0.594592907092907,0.32207375957375955,12000,10,32,4,0.1,1.55,32,False
10,10,1,9,-7.134615444198236e-05,-0.0001278860045662484,-0.0002373168016611529,-0.00030936014470170977,-0.00037941052200816835,-0.00021796297133116002,0.6605228105228105,0.27281052281052276,12000,10,32,4,0.1,1.55,48,False
7,7,0,7,-0.00011204001435837909,-0.00019481195080109777,-0.00024386040604103265,-0.00040528759461193114,-0.0004881513379703548,-9.009760864537144e-05,0.8360087117851094,0.16399128821489067,12000,10,32,4,0.1,1.75,24,False
10,10,0,10,-8.889620992471238e-05,-0.00015881346762266845,-0.00024068134995586287,-0.00047330789362214976,-0.0005771450504447984,-0.00012776821641738,0.7582830213264996,0.1750503120068337,12000,10,32,4,0.1,1.75,32,False
11,11,0,11,-6.768063850125671e-05,-0.00012275728870371675,-0.0002188012272326026,-0.00043321989292958177,-0.0005292840929272014,-0.0001244533553615485,0.6893482012059088,0.16671240485469732,12000,10,32,4,0.1,1.75,48,False
7,7,0,7,-0.0001065987429109505,-0.00018495111999324062,-0.00023360038285338982,-0.0002849484995813169,-0.00034582519346292625,-9.009760864537144e-05,0.8360087117851094,0.16399128821489067,12000,10,32,4,0.1,2.0,24,False
10,10,0,10,-7.871802337303237e-05,-0.00014063018128158841,-0.00022551275118318285,-0.0002985570801295897,-0.00036846324928293845,-0.00013907318683604,0.7467445597880381,0.18658877354529524,12000,10,32,4,0.1,2.0,32,False
11,11,0,11,-5.842774163609306e-05,-0.00010622702839364401,-0.0002050115919847117,-0.0002743555170272544,-0.0003395733645982378,-0.00013473060119669394,0.6788586907163983,0.1772019153442078,12000,10,32,4,0.1,2.0,48,False
6,6,1,5,-6.632368222457559e-05,-0.00011180135014311403,-0.00020109105071700476,0.00012997623047589698,0.00015025674045140273,-0.00022403577266851666,0.670995670995671,0.32900432900432897,12000,10,32,4,0.2,1.55,24,False
8,8,1,7,-3.367837043435297e-05,-6.027202438502302e-05,-0.0001823860424073786,1.5580540558375334e-05,5.2223852199520185e-06,-0.0002489016924584125,0.594592907092907,0.32207375957375955,12000,10,32,4,0.2,1.55,32,False
10,10,1,9,-7.134615444198236e-05,-0.0001278860045662484,-0.0002373168016611529,-0.00030936014470170977,-0.00037941052200816835,-0.00021796297133116002,0.6605228105228105,0.27281052281052276,12000,10,32,4,0.2,1.55,48,False
7,7,0,7,-0.00011204001435837909,-0.00019481195080109777,-0.00024386040604103265,-0.00040528759461193114,-0.0004881513379703548,-9.009760864537144e-05,0.8360087117851094,0.16399128821489067,12000,10,32,4,0.2,1.75,24,False
10,10,0,10,-8.889620992471238e-05,-0.00015881346762266845,-0.00024068134995586287,-0.00047330789362214976,-0.0005771450504447984,-0.00012776821641738,0.7582830213264996,0.1750503120068337,12000,10,32,4,0.2,1.75,32,False
11,11,0,11,-6.768063850125671e-05,-0.00012275728870371675,-0.0002188012272326026,-0.00043321989292958177,-0.0005292840929272014,-0.0001244533553615485,0.6893482012059088,0.16671240485469732,12000,10,32,4,0.2,1.75,48,False
7,7,0,7,-0.0001065987429109505,-0.00018495111999324062,-0.00023360038285338982,-0.0002849484995813169,-0.00034582519346292625,-9.009760864537144e-05,0.8360087117851094,0.16399128821489067,12000,10,32,4,0.2,2.0,24,False
10,10,0,10,-7.871802337303237e-05,-0.00014063018128158841,-0.00022551275118318285,-0.0002985570801295897,-0.00036846324928293845,-0.00013907318683604,0.7467445597880381,0.18658877354529524,12000,10,32,4,0.2,2.0,32,False
11,11,0,11,-5.842774163609306e-05,-0.00010622702839364401,-0.0002050115919847117,-0.0002743555170272544,-0.0003395733645982378,-0.00013473060119669394,0.6788586907163983,0.1772019153442078,12000,10,32,4,0.2,2.0,48,False
6,6,1,5,-6.632368222457559e-05,-0.00011180135014311403,-0.00020109105071700476,0.00012997623047589698,0.00015025674045140273,-0.00022403577266851666,0.670995670995671,0.32900432900432897,12000,10,32,4,0.3,1.55,24,False
8,8,1,7,-3.367837043435297e-05,-6.027202438502302e-05,-0.0001823860424073786,1.5580540558375334e-05,5.2223852199520185e-06,-0.0002489016924584125,0.594592907092907,0.32207375957375955,12000,10,32,4,0.3,1.55,32,False
10,10,1,9,-7.134615444198236e-05,-0.0001278860045662484,-0.0002373168016611529,-0.00030936014470170977,-0.00037941052200816835,-0.00021796297133116002,0.6605228105228105,0.27281052281052276,12000,10,32,4,0.3,1.55,48,False
7,7,0,7,-0.00011204001435837909,-0.00019481195080109777,-0.00024386040604103265,-0.00040528759461193114,-0.0004881513379703548,-9.009760864537144e-05,0.8360087117851094,0.16399128821489067,12000,10,32,4,0.3,1.75,24,False
10,10,0,10,-8.889620992471238e-05,-0.00015881346762266845,-0.00024068134995586287,-0.00047330789362214976,-0.0005771450504447984,-0.00012776821641738,0.7582830213264996,0.1750503120068337,12000,10,32,4,0.3,1.75,32,False
11,11,0,11,-6.768063850125671e-05,-0.00012275728870371675,-0.0002188012272326026,-0.00043321989292958177,-0.0005292840929272014,-0.0001244533553615485,0.6893482012059088,0.16671240485469732,12000,10,32,4,0.3,1.75,48,False
7,7,0,7,-0.0001065987429109505,-0.00018495111999324062,-0.00023360038285338982,-0.0002849484995813169,-0.00034582519346292625,-9.009760864537144e-05,0.8360087117851094,0.16399128821489067,12000,10,32,4,0.3,2.0,24,False
10,10,0,10,-7.871802337303237e-05,-0.00014063018128158841,-0.00022551275118318285,-0.0002985570801295897,-0.00036846324928293845,-0.00013907318683604,0.7467445597880381,0.18658877354529524,12000,10,32,4,0.3,2.0,32,False
11,11,0,11,-5.842774163609306e-05,-0.00010622702839364401,-0.0002050115919847117,-0.0002743555170272544,-0.0003395733645982378,-0.00013473060119669394,0.6788586907163983,0.1772019153442078,12000,10,32,4,0.3,2.0,48,False
6,6,2,5,-5.1176059801416964e-05,-8.877762503279299e-05,-0.00027312340091975,-0.00023796696392659996,-0.00030921675066904994,-0.00042715925388294996,0.5599999999999999,0.4115447154471545,12000,12,8,2,0.1,2.0,48,False
6,6,2,5,-5.1176059801416964e-05,-8.877762503279299e-05,-0.00027312340091975,-0.00023796696392659996,-0.00030921675066904994,-0.00042715925388294996,0.5599999999999999,0.4115447154471545,12000,12,8,2,0.2,2.0,48,False
6,6,2,5,-5.1176059801416964e-05,-8.877762503279299e-05,-0.00027312340091975,-0.00023796696392659996,-0.00030921675066904994,-0.00042715925388294996,0.5599999999999999,0.4115447154471545,12000,12,8,2,0.3,2.0,48,False
6,6,2,5,-5.1176059801416964e-05,-8.877762503279299e-05,-0.00027312340091975,-0.00023796696392659996,-0.00030921675066904994,-0.00042715925388294996,0.5599999999999999,0.4115447154471545,12000,12,8,3,0.1,2.0,48,False
6,6,2,5,-5.1176059801416964e-05,-8.877762503279299e-05,-0.00027312340091975,-0.00023796696392659996,-0.00030921675066904994,-0.00042715925388294996,0.5599999999999999,0.4115447154471545,12000,12,8,3,0.2,2.0,48,False
6,6,2,5,-5.1176059801416964e-05,-8.877762503279299e-05,-0.00027312340091975,-0.00023796696392659996,-0.00030921675066904994,-0.00042715925388294996,0.5599999999999999,0.4115447154471545,12000,12,8,3,0.3,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.1,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.1,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.1,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,12,2,0.1,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,12,2,0.1,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,12,2,0.1,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.2,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.2,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.2,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,12,2,0.2,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,12,2,0.2,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,12,2,0.2,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.3,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.3,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,2,0.3,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,12,2,0.3,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,12,2,0.3,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,12,2,0.3,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.1,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.1,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.1,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,12,3,0.1,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,12,3,0.1,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,12,3,0.1,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.2,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.2,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.2,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,12,3,0.2,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,12,3,0.2,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,12,3,0.2,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.3,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.3,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,12,3,0.3,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,12,3,0.3,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,12,3,0.3,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,12,3,0.3,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.1,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.1,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.1,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,16,2,0.1,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,16,2,0.1,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,16,2,0.1,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.2,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.2,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.2,1.75,32,False
6,6,2,4,-7.451898554308988e-05,-0.00013390699381606667,-0.0002511751842439167,-0.00036506258861716665,-0.00046038378786933333,-0.0003045679239944167,0.5751282051282051,0.4248717948717949,12000,12,16,2,0.2,1.75,48,False
6,6,2,4,-1.8542644954856844e-05,-3.471892270839299e-05,-0.0001897365479155,0.00013785380317836665,0.00013738585452316665,-0.00041785509280645,0.4684615384615385,0.5315384615384615,12000,12,16,2,0.2,2.0,32,False
8,8,3,6,-1.3918480545192627e-05,-2.5781114338107236e-05,-0.000210188362537925,-0.00014890723021903748,-0.00020125512769506243,-0.0004736235621021875,0.47634615384615386,0.502312382739212,12000,12,16,2,0.2,2.0,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.3,1.55,32,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.3,1.55,48,False
5,5,2,3,-3.278653048090786e-05,-6.036825331132e-05,-0.00019279269853062,-7.212075028723998e-05,-0.00011146018554398002,-0.0003654815087933,0.4901538461538461,0.5098461538461538,12000,12,16,2,0.3,1.75,32,False
