accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
81,81,-0.000480352076734176,-0.0003822854074251845,-0.00014263193363783926,-0.0005113313398160724,-0.00024026300135953371,-0.0004728175877989185,0.24691358024691357,58,0.7160493827160493,0.8,20,0.45
0,0,,,,,,,0.0,0,0.0,0.1,0,0.5
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.5
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.2,1,0.5
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.25,1,0.5
4,4,-0.00025379592766492515,-0.00018119933817431835,0.00014956972718774275,-0.0009735229157255623,0.0002569514029516773,-0.00016434527899414353,0.25,3,0.75,0.3,1,0.5
11,11,-0.0008559875489364897,-0.0006909976311604598,-0.00013288822355503075,-0.00042649920200808766,-0.00022359377554124406,-0.00043048146580060287,0.09090909090909091,10,0.9090909090909091,0.35,1,0.5
28,28,-0.0007545008278515346,-0.0006542564457520309,-0.0001689329544627178,-0.00042082901924799215,-0.00028681983558426216,-0.0004693971218517136,0.17857142857142858,22,0.7857142857142857,0.4,5,0.5
45,45,-0.00038567947131877155,-0.0003022801962953875,-0.00011274244406558824,-0.0005387957003683073,-0.0001841620943770371,-0.0004160943747555996,0.28888888888888886,31,0.6888888888888889,0.45,13,0.5
64,64,-0.0005967951793046538,-0.0004777781433016092,-0.00014310482568200868,-0.0004497109863804544,-0.00024262535821423844,-0.0004606893430133506,0.234375,47,0.734375,0.5,15,0.5
71,71,-0.0006031741365450153,-0.00048200766041554724,-0.00016325789715449193,-0.00043156268270217975,-0.0002741424560270689,-0.0004805728778028061,0.2112676056338028,53,0.7464788732394366,0.55,15,0.5
72,72,-0.0006008311781502464,-0.0004792042692989219,-0.0001645732438371461,-0.0004255687565535384,-0.00027642647045367306,-0.0004805223343550793,0.20833333333333334,54,0.75,0.6,15,0.5
72,72,-0.0006008311781502464,-0.0004792042692989219,-0.0001645732438371461,-0.0004255687565535384,-0.00027642647045367306,-0.0004805223343550793,0.20833333333333334,54,0.75,0.65,15,0.5
72,72,-0.0006008311781502464,-0.0004792042692989219,-0.0001645732438371461,-0.0004255687565535384,-0.00027642647045367306,-0.0004805223343550793,0.20833333333333334,54,0.75,0.7,15,0.5
72,72,-0.0006008311781502464,-0.0004792042692989219,-0.0001645732438371461,-0.0004255687565535384,-0.00027642647045367306,-0.0004805223343550793,0.20833333333333334,54,0.75,0.75,15,0.5
72,72,-0.0006008311781502464,-0.0004792042692989219,-0.0001645732438371461,-0.0004255687565535384,-0.00027642647045367306,-0.0004805223343550793,0.20833333333333334,54,0.75,0.8,15,0.5
0,0,,,,,,,0.0,0,0.0,0.1,0,0.55
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.55
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.2,1,0.55
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.25,1,0.55
4,4,-0.00025379592766492515,-0.00018119933817431835,0.00014956972718774275,-0.0009735229157255623,0.0002569514029516773,-0.00016434527899414353,0.25,3,0.75,0.3,1,0.55
11,11,-0.0008559875489364897,-0.0006909976311604598,-0.00013288822355503075,-0.00042649920200808766,-0.00022359377554124406,-0.00043048146580060287,0.09090909090909091,10,0.9090909090909091,0.35,1,0.55
28,28,-0.0007545008278515346,-0.0006542564457520309,-0.0001689329544627178,-0.00042082901924799215,-0.00028681983558426216,-0.0004693971218517136,0.17857142857142858,22,0.7857142857142857,0.4,5,0.55
